,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,tsne1,tsne2,tsne3,tsne_clusters
91,1000905006,Houssam Joudi,Redondo Beach,CA,90278,WELLS FARGO BANK NATL ASSOC,SD,0,7-Apr-97,1997,84,1,1.0,0,0,1,0,0,N,,31-Mar-00,25000.0,0.0,P I F,0.0,25000.0,12500.0,-6.347254,-0.24706133,13.728988,2
92,1000915009,Christian Hinderer,Waterville,WA,98858,WELLS FARGO BANK NATL ASSOC,SD,422720,8-Apr-97,1997,84,7,1.0,0,0,1,0,0,N,,30-Nov-97,4987.0,0.0,P I F,0.0,10000.0,5000.0,-4.1003823,4.0271482,12.813775,2
93,1000925001,Vincent Pilotta,Pittsburgh,PA,15214,WELLS FARGO BANK NATL ASSOC,SD,422810,8-Apr-97,1997,84,2,1.0,0,0,1,0,0,N,,31-May-00,20000.0,0.0,P I F,0.0,20000.0,10000.0,1.5564172,0.10399169,15.660365,2
94,1000926008,TOUCHPOINTS MARKETING LLC,BELLE CHASSE,LA,70037,GULF COAST BK & TR CO,LA,541810,7-Feb-06,2006,120,16,2.0,16,1,1,0,0,N,,28-Feb-06,150000.0,0.0,P I F,0.0,150000.0,127500.0,-0.6025209,-0.015606932,-4.5088573,3
95,1000935004,Hairline Inc.,Vancouver,WA,98663,WELLS FARGO BANK NATL ASSOC,SD,0,8-Apr-97,1997,84,3,1.0,0,0,1,0,0,N,,28-Feb-99,10000.0,0.0,P I F,0.0,10000.0,5000.0,-6.5328045,-0.04895357,13.609529,2
96,1000944000,THE CAT'S MEOW,CEDAR RAPIDS,IA,52402,U.S. BANK NATIONAL ASSOCIATION,IA,451120,28-Feb-97,1997,87,6,1.0,0,0,1,0,N,Y,,31-Aug-97,46531.0,0.0,P I F,0.0,75000.0,60000.0,-0.73178536,2.721685,15.928866,2
97,1000945007,James & Sheryl Brower,Clackamas,OR,97015,WELLS FARGO BANK NATL ASSOC,SD,421940,8-Apr-97,1997,84,2,1.0,0,0,1,0,0,N,,31-Oct-97,10000.0,0.0,P I F,0.0,10000.0,5000.0,-4.05877,4.0383744,12.814949,2
98,1000965002,"KING'S GRANT RACQUET CLUB, INC",Cotuit,MA,2635,BANK OF AMERICA NATL ASSOC,MA,0,10-Apr-97,1997,300,5,1.0,0,0,1,0,0,N,,30-Jun-97,60000.0,0.0,P I F,0.0,60000.0,30000.0,-1.5590924,-4.213567,5.9773245,3
99,1000975005,Garden Food Store,Garden Grove,CA,92844,WELLS FARGO BANK NATL ASSOC,SD,0,11-Apr-97,1997,84,3,1.0,0,0,1,0,0,N,,30-Sep-97,8820.0,0.0,P I F,0.0,10000.0,5000.0,-6.388661,-0.17045388,13.69597,2
100,1000985008,"KENNETH COTE SALON, INC.",PROVIDENCE,RI,2906,BANK OF AMERICA NATL ASSOC,NC,0,14-Apr-97,1997,12,32,1.0,0,0,1,0,0,N,,31-Oct-97,10000.0,0.0,P I F,0.0,10000.0,5000.0,-0.19326472,-7.445,15.27228,2
101,1000995000,"E and V Oil Company, Inc.",Seekonk (Town of),MA,2771,BANK OF AMERICA NATL ASSOC,MA,454311,15-Apr-97,1997,12,5,1.0,0,0,1,0,0,N,,31-Jan-98,50000.0,0.0,P I F,0.0,50000.0,25000.0,3.5477116,-1.7610656,16.396133,2
102,1001005009,Valencia Liquor Store,Valencia,CA,91321,WELLS FARGO BANK NATL ASSOC,SD,445310,21-Apr-97,1997,84,9,1.0,0,0,1,0,0,N,,30-Nov-97,7085.0,0.0,P I F,0.0,25000.0,12500.0,-3.9927497,3.9869485,12.747019,2
103,1001015001,The Cheese Box,Moses Lake,WA,98837,WELLS FARGO BANK NATL ASSOC,SD,445310,21-Apr-97,1997,84,6,1.0,0,0,1,0,0,N,1-Oct-02,28-Feb-98,10000.0,0.0,CHGOFF,9161.0,10000.0,5000.0,-3.9558053,4.0631204,12.770662,2
104,1001024008,ROTHWELL LANDSCAPE,MANHATTAN,KS,66502,LANDMARK NATIONAL BANK,KS,0,28-Feb-97,1997,84,5,2.0,0,0,1,0,N,Y,,31-Mar-97,50000.0,0.0,P I F,0.0,50000.0,40000.0,-12.752685,0.60797715,2.0986183,0
105,1001025004,Spirit Aviation Services Ltd.,Kansas City,MO,64116,WELLS FARGO BANK NATL ASSOC,SD,0,28-Apr-97,1997,84,5,1.0,0,0,1,0,0,N,,30-Nov-97,20000.0,0.0,P I F,0.0,20000.0,10000.0,-5.375681,-1.3034745,14.07729,2
106,1001034000,CD WAREHOUSE,GREENWOOD,IN,46142,"PNC BANK, NATIONAL ASSOCIATION",IN,451220,28-Feb-97,1997,66,2,2.0,0,0,10656,0,N,Y,,31-Aug-97,60000.0,0.0,P I F,0.0,60000.0,48000.0,-12.01841,-0.2534228,-9.774202,0
107,1001035007,"Design Built, Inc.",Narragansett (census name Narr,RI,2882,BANK OF AMERICA NATL ASSOC,NC,0,29-Apr-97,1997,12,5,1.0,0,0,1,0,0,N,,30-Jun-98,50000.0,0.0,P I F,0.0,50000.0,25000.0,-0.68029016,-6.224177,16.480618,2
108,1001044003,THE BIKEWAY SOURCE,MAYNARD,MA,1754,BANK OF AMERICA NATL ASSOC,NC,0,28-Feb-97,1997,60,2,2.0,0,0,1,0,N,Y,,31-May-97,45000.0,0.0,P I F,0.0,45000.0,36000.0,-15.456156,-2.716753,0.48475266,0
109,1001045010,"Water & Energy Systems, Inc.",Atkinson,NH,3811,BANK OF AMERICA NATL ASSOC,RI,0,1-May-97,1997,12,3,1.0,0,0,1,0,0,N,,31-Jan-98,22000.0,0.0,P I F,0.0,22000.0,11000.0,-0.27125424,-5.7387037,16.320694,2
110,1001054006,"DAYS INN OF SOUTH BEND, L.P.",SOUTH BEND,IN,46637,"READYCAP LENDING, LLC",CA,0,3-Mar-97,1997,161,20,2.0,0,0,22470,0,N,N,27-Sep-13,31-May-97,2000000.0,0.0,CHGOFF,1311939.0,2000000.0,750000.0,-6.2829847,9.124048,-1.1759149,0
111,1001055002,"Water & Energy Systems, Inc.",Atkinson,NH,3811,BANK OF AMERICA NATL ASSOC,RI,0,1-May-97,1997,60,3,1.0,0,0,1,0,0,N,,28-Feb-98,28000.0,0.0,P I F,0.0,28000.0,14000.0,-1.4517411,-4.891136,14.60221,2
112,1001064009,"HAIR SYSTEMS, LTD.",BALTIMORE,MD,21224,BANK OF AMERICA NATL ASSOC,NC,0,28-Feb-97,1997,180,2,1.0,0,0,1,0,N,Y,,30-Jun-97,98500.0,0.0,P I F,0.0,98500.0,78800.0,-1.3552973,-4.3278503,6.7507644,3
113,1001065005,Nice Arcadia Inc.,Arcadia,CA,91006,WELLS FARGO BANK NATL ASSOC,SD,0,2-May-97,1997,84,4,1.0,0,0,1,0,0,N,,31-Dec-97,10000.0,0.0,P I F,0.0,10000.0,5000.0,-6.345306,-0.22245647,13.718774,2
114,1001074001,RIPLEY'S FURNITURE,TIGARD,OR,97224,UMPQUA BANK,OR,0,28-Feb-97,1997,60,31,1.0,0,0,1,0,N,N,,30-Apr-97,450000.0,0.0,P I F,0.0,450000.0,337500.0,-6.106847,1.0656593,9.205044,2
115,1001075008,"Atlantic Boats, Inc.",Wareham,MA,2571,BANK OF AMERICA NATL ASSOC,NC,441222,2-May-97,1997,12,5,1.0,0,0,1,0,0,N,,31-May-98,50000.0,0.0,P I F,0.0,50000.0,25000.0,3.4864476,-1.8624417,16.395382,2
116,1001084004,K.S.A. BEAUTY ACADEMY,JACKSON,MI,49201,"FIRSTMERIT BANK, N.A.",MI,0,28-Feb-97,1997,240,3,2.0,0,0,1,0,N,Y,,30-Jun-97,83000.0,0.0,P I F,0.0,83000.0,66400.0,-9.518942,-3.4448702,0.48299336,0
117,1001085000,"City Farm, Inc.",Boston,MA,2131,BANK OF AMERICA NATL ASSOC,NC,453110,2-May-97,1997,12,3,1.0,0,0,1,0,0,N,,30-Sep-97,30000.0,0.0,P I F,0.0,30000.0,15000.0,3.5470161,-1.7698362,16.182241,2
118,1001094007,CHESAPEAKE BAGEL BAKERY,HUNTINGTON,WV,25701,THE HUNTINGTON NATIONAL BANK,WV,0,28-Feb-97,1997,71,19,2.0,0,0,16267,0,N,N,1-Mar-01,31-May-97,180000.0,0.0,CHGOFF,114857.0,180000.0,135000.0,-8.189217,8.299665,0.6060367,0
119,1001095003,Eggs By Byrd,Wappapello,MO,0,WELLS FARGO BANK NATL ASSOC,SD,451120,2-May-97,1997,4,3,1.0,0,0,1,0,0,N,1-Jan-02,31-Aug-97,20000.0,0.0,CHGOFF,17869.0,20000.0,10000.0,3.784365,-2.076286,15.9936075,2
120,1001105004,Good Earth Produce Inc.,Olney,MD,20832,WELLS FARGO BANK NATL ASSOC,SD,445230,5-May-97,1997,84,20,1.0,0,0,1,0,0,N,,31-Oct-97,50000.0,0.0,P I F,0.0,50000.0,25000.0,1.3615817,0.5830713,16.09351,2
121,1001114000,"LARSON TRUCKING CO., INC.",MERIDIAN,ID,83642,WELLS FARGO BANK NATL ASSOC,SD,0,28-Feb-97,1997,300,12,1.0,0,0,1,0,0,N,,29-Feb-00,290000.0,0.0,P I F,0.0,290000.0,217500.0,-2.7552347,-2.9960728,3.6786826,3
122,1001115007,"Surfaceworks, Inc.",Watertown (Town of),MA,2172,BANK OF AMERICA NATL ASSOC,NC,0,6-May-97,1997,12,3,1.0,0,0,1,0,0,N,,31-Jul-00,10000.0,0.0,P I F,0.0,10000.0,5000.0,-0.069084816,-5.630075,16.233541,2
123,1001116003,ONE BITE JAPANESE GRILL,OVERLAND PARK,KS,66213,VALLEY VIEW STATE BANK,KS,722110,7-Feb-06,2006,60,8,2.0,0,0,1,1,N,N,,31-Mar-06,95000.0,0.0,P I F,0.0,95000.0,80750.0,-4.1357355,-0.1700986,-11.5357895,4
124,1001124003,JOHNNY LEE SMITH DDS,SUN CITY,AZ,85351,WELLS FARGO BANK NATL ASSOC,SD,621210,28-Feb-97,1997,120,6,1.0,0,0,1,0,0,N,,30-Apr-97,345000.0,0.0,P I F,0.0,345000.0,258750.0,-4.2695837,6.4884744,9.408894,2
125,1001125010,Yudda International Corporatio,Alhambra,CA,91803,WELLS FARGO BANK NATL ASSOC,SD,0,6-May-97,1997,84,16,1.0,0,0,1,0,0,N,,31-Oct-97,20420.0,0.0,P I F,0.0,25000.0,12500.0,-6.4351616,-0.16602954,13.794925,2
126,1001134006,"VENTURE SALES, INC.",BOISE,ID,83714,WELLS FARGO BANK NATL ASSOC,SD,421310,28-Feb-97,1997,96,7,1.0,0,0,1,0,N,N,,31-Jul-97,230000.0,0.0,P I F,0.0,230000.0,172500.0,-4.878244,6.382863,10.017163,2
127,1001136009,"SPOHN, INC DBA CULVER'S OF MT",MT PLEASANT,MI,48858,WISCONSIN BANK & TRUST,WI,722211,7-Feb-06,2006,93,50,2.0,0,0,21425,2,N,N,,28-Feb-06,150000.0,0.0,P I F,0.0,150000.0,127500.0,2.1981866,-16.076788,-5.6487885,3
128,1001144009,DILLON DAM BREWERY,DILLON,CO,80435,WELLS FARGO BANK NATL ASSOC,SD,722410,28-Feb-97,1997,288,3,1.0,0,0,1,0,0,N,,31-Mar-97,1230000.0,0.0,P I F,0.0,1230000.0,749992.0,-1.7195555,-5.122826,-0.5218191,3
129,1001145005,Classic Motorsports Collectibl,Des Moines,IA,60310,WELLS FARGO BANK NATL ASSOC,SD,421110,9-May-97,1997,84,3,1.0,0,0,1,0,0,N,,30-Sep-97,49403.0,0.0,P I F,0.0,50000.0,25000.0,-0.9316127,2.7901783,15.864495,2
130,1001146001,FOOD SOLUTIONS,PASADENA,CA,91011,MUFG UNION BANK NATL ASSOC,CA,722310,7-Feb-06,2006,84,60,1.0,0,0,1,1,N,N,,31-Mar-06,122977.0,0.0,P I F,0.0,50000.0,25000.0,1.9359361,6.4614143,2.4952462,1
131,1001154001,ALL TUNE & LUBE CENTER #1148,GARDEN GROVE,CA,92644,"READYCAP LENDING, LLC",CA,811111,28-Feb-97,1997,84,1,2.0,0,0,3490,0,0,N,,31-May-97,95000.0,0.0,P I F,0.0,95000.0,76000.0,-9.692209,0.21072172,-9.156806,0
132,1001155008,Russell Kern Construction Inc.,Sebring,FL,33870,WELLS FARGO BANK NATL ASSOC,SD,233210,9-May-97,1997,84,1,1.0,0,0,1,0,0,N,,28-Feb-98,25000.0,0.0,P I F,0.0,25000.0,12500.0,-3.0311506,-1.8837334,15.286453,2
133,1001165000,Nehemiah Builders,Briggsdale,CO,80611,WELLS FARGO BANK NATL ASSOC,SD,0,14-May-97,1997,84,1,1.0,0,0,1,0,0,N,,30-Nov-97,10000.0,0.0,P I F,0.0,10000.0,5000.0,-5.9737535,-0.581722,13.872643,2
134,1001174007,J&Y POSTNET,THE COLONY,TX,75056,"READYCAP LENDING, LLC",CA,0,28-Feb-97,1997,84,1,2.0,0,0,66320,0,0,N,,31-Aug-97,76300.0,0.0,P I F,0.0,76300.0,61040.0,0.20651525,-14.828156,-2.5316389,3
135,1001175003,Dides Software Consulting Inc.,California,MD,22741,WELLS FARGO BANK NATL ASSOC,SD,0,16-May-97,1997,84,1,1.0,0,0,1,0,0,N,,31-Aug-97,20000.0,0.0,P I F,0.0,20000.0,10000.0,-2.8270404,-4.022299,14.356621,2
136,1001184010,"MALLORY SALES, INC.",JACKSONVILLE,NC,28540,WELLS FARGO BANK NATL ASSOC,NC,0,28-Feb-97,1997,12,19,1.0,0,0,1,0,N,N,,30-Jun-97,200000.0,0.0,P I F,0.0,200000.0,150000.0,-2.888973,-7.413951,16.203463,2
137,1001185006,Whelan & Denehy Inc.,Canton (Town of),MA,2021,WELLS FARGO BANK NATL ASSOC,SD,235310,16-May-97,1997,84,8,1.0,0,0,1,0,0,N,,30-Nov-97,21701.0,0.0,P I F,0.0,25000.0,12500.0,0.3887771,-3.1892195,14.4066925,2
138,1001205010,"WYRE TEK, LLC",CRANSTON,RI,2920,SANTANDER BANK NATL ASSOC,DE,0,19-May-97,1997,60,6,1.0,0,0,1,0,0,N,,31-Mar-98,20000.0,0.0,P I F,0.0,20000.0,10000.0,-1.3008196,-4.9241576,14.565598,2
139,1001214006,"STERLING METAL PRODUCTS, LLC",NEW BRAUNFELS,TX,78132,GE CAP. SMALL BUS. FINAN CORP,TX,0,28-Feb-97,1997,84,8,2.0,0,0,1,0,0,N,,31-Mar-97,1000000.0,0.0,P I F,0.0,1000000.0,750000.0,-4.509093,-7.045944,-0.2352666,3
140,1001224009,PROFESSIONAL PRINTING COMPANY,WICHITA,KS,67213,BANK OF AMERICA NATL ASSOC,NC,0,28-Feb-97,1997,84,5,2.0,0,0,1,0,N,Y,,30-Sep-97,83400.0,0.0,P I F,0.0,83400.0,66720.0,-12.680206,0.5586408,2.0806735,0
141,1001225005,Southwest Health Care Inc.,Las Vegas,NV,89102,WELLS FARGO BANK NATL ASSOC,SD,0,20-May-97,1997,84,2,1.0,0,0,1,0,0,N,,30-Nov-97,7990.0,0.0,P I F,0.0,10000.0,5000.0,-6.293294,-0.27986395,13.716791,2
142,1001235008,"NEW ENGLAND PAINT & SUPPLY, IN",READING (TOWN OF),MA,1867,DANVERSBANK,MA,0,21-May-97,1997,84,4,0.0,0,0,1,0,0,N,,31-Mar-99,100000.0,0.0,P I F,0.0,100000.0,50000.0,-1.6335881,-2.4477963,19.399223,2
143,1001236004,"LIQUID SUN COMPANY, LLC",BRANDON,FL,33511,THE BANK OF TAMPA,FL,713940,7-Feb-06,2006,84,5,2.0,0,0,1,1,N,N,,30-Apr-06,275000.0,0.0,P I F,0.0,275000.0,206250.0,-1.6997402,-5.3239183,-9.769625,4
144,1001244004,EUROPEAN AUTO CENTER,EL CERRITO,CA,94530,GE CAP. SMALL BUS. FINAN CORP,TX,441120,28-Feb-97,1997,120,10,1.0,0,0,1,0,0,N,,31-Mar-97,50000.0,0.0,P I F,0.0,50000.0,37500.0,-4.254232,4.058035,11.973393,2
145,1001245000,"Kinoo, Inc.",Cambridge,MA,2130,BANK OF AMERICA NATL ASSOC,NC,541310,22-May-97,1997,12,1,1.0,0,0,1,0,0,N,,31-Jul-00,100000.0,0.0,P I F,0.0,100000.0,50000.0,3.9905767,-1.2721539,16.776815,2
146,1001255003,"Kentron Technologies, Inc.",Reading (Town of),MA,1867,BANK OF AMERICA NATL ASSOC,NC,334113,23-May-97,1997,12,4,1.0,0,0,1,0,0,N,,30-Jun-98,100000.0,0.0,P I F,0.0,100000.0,50000.0,2.7432745,-2.7626686,16.882845,2
147,1001264010,STANDARD PRINTING & LITHOGRAPH,HOUSTON,TX,77055,WELLS FARGO BANK NATL ASSOC,TX,0,28-Feb-97,1997,180,6,1.0,0,0,1,0,0,N,,31-May-97,157500.0,0.0,P I F,0.0,157500.0,118125.0,-3.2444959,-1.4575657,12.665784,2
148,1001265006,"Ferguson Animal Enterprises, I",NORTH PROVIDENCE,RI,2904,BANK OF AMERICA NATL ASSOC,NC,541940,23-May-97,1997,12,18,1.0,0,0,1,0,0,N,,31-Jan-98,100000.0,0.0,P I F,0.0,100000.0,50000.0,4.1172776,-1.1503023,16.89086,2
149,1001274002,RUBINS DELI & GRILL,CHARLOTTE,NC,28273,FIFTH THIRD BANK,NC,0,28-Feb-97,1997,60,7,2.0,0,0,1,0,N,Y,,31-May-02,65000.0,0.0,P I F,0.0,65000.0,52000.0,-14.904296,-1.8315575,1.2042074,0
150,1001275009,"North Hill Construction Co., I",Lynnfield (Town of),MA,1940,BANK OF AMERICA NATL ASSOC,NC,0,23-May-97,1997,12,5,1.0,0,0,1,0,0,N,,30-Jun-98,25000.0,0.0,P I F,0.0,25000.0,12500.0,-0.14677602,-5.9908943,16.221046,2
151,1001284005,"UNITED APPRAISAL SERVICES, INC",TOLEDO,OH,43608,KEYBANK NATIONAL ASSOCIATION,OH,0,28-Feb-97,1997,120,4,1.0,0,0,1,0,0,N,,31-Aug-97,31600.0,0.0,P I F,0.0,31600.0,15800.0,-3.7495332,-2.317334,13.666123,2
152,1001285001,R.E. Stegall & Associates Inc.,Charlotte,NC,28204,WELLS FARGO BANK NATL ASSOC,SD,541810,29-May-97,1997,84,12,1.0,0,0,1,0,0,N,,31-Mar-01,25000.0,0.0,P I F,0.0,25000.0,12500.0,1.4797463,1.3233615,16.026253,2
153,1001294008,PRISMA ELEC. POWDERCOATING,CHICO,CA,95926,"RABOBANK, NATIONAL ASSOCIATION",CA,0,28-Feb-97,1997,300,5,1.0,0,0,1,0,N,N,,31-May-97,270000.0,0.0,P I F,0.0,270000.0,202500.0,-2.754091,-2.8760571,3.7160897,3
154,1001295004,Innovations,Northboro (RR name for Northbo,MA,1532,BANK OF AMERICA NATL ASSOC,NC,0,5-Jun-97,1997,60,7,1.0,0,0,1,0,0,N,,31-Oct-97,20000.0,0.0,P I F,0.0,20000.0,10000.0,-1.1889029,-5.0065155,14.496457,2
155,1001304009,"UNITED APPRAISAL SERVICES, INC",TOLEDO,OH,43608,KEYBANK NATIONAL ASSOCIATION,OH,0,28-Feb-97,1997,60,4,1.0,0,0,1,0,0,N,,31-May-97,10500.0,0.0,P I F,0.0,10500.0,5250.0,-4.2144165,-3.0393748,14.712219,2
156,1001305005,Provincetown General Store,Provincetown (Town of),MA,2657,BANK OF AMERICA NATL ASSOC,NC,0,9-Jun-97,1997,12,3,1.0,0,0,1,0,0,N,,31-Jan-98,10000.0,0.0,P I F,0.0,10000.0,5000.0,-0.08471597,-5.617181,16.254627,2
157,1001314001,"NICHOLS, BROSCH, SANDOVAL & AS",CORAL GABLES,FL,33134,FLORIDA BUS. DEVEL CORP,FL,541310,28-Feb-97,1997,240,18,1.0,15,0,1,0,N,N,,17-Sep-97,500000.0,0.0,P I F,0.0,500000.0,500000.0,-1.407939,-0.60594934,-2.7401822,3
158,1001315008,Keyboard Instrument Rentals,New York,NY,10019,WELLS FARGO BANK NATL ASSOC,SD,0,12-Jun-97,1997,84,2,1.0,0,0,1,0,0,N,,31-May-98,20000.0,0.0,P I F,0.0,20000.0,10000.0,-2.1165416,-4.414554,14.029687,2
159,1001324004,JAMES A. & EILEEN M. WRAITH,PHOENIX,AZ,85024,NATIONAL BANK OF ARIZONA,AZ,0,28-Feb-97,1997,84,1,2.0,0,0,1,0,0,N,,30-Apr-97,60000.0,0.0,P I F,0.0,60000.0,48000.0,-12.241582,1.11317,2.213233,0
160,1001325000,"Arctic Air Service Co., Inc.",Upper Marlboro (Marlboro),MD,20772,WELLS FARGO BANK NATL ASSOC,SD,0,12-Jun-97,1997,84,10,1.0,0,0,1,0,0,N,,31-Aug-98,25000.0,0.0,P I F,0.0,25000.0,12500.0,-2.74615,-4.1502447,14.275139,2
161,1001334007,HOEY'S AUTO SALES,CHARLOTTE,NC,28206,WELLS FARGO BANK NATL ASSOC,SD,441120,28-Feb-97,1997,300,1,1.0,0,0,1,0,0,N,,30-Apr-97,221000.0,0.0,P I F,0.0,221000.0,165750.0,0.102966875,-2.619988,3.625704,3
162,1001335003,"JUDSON ENGINEERING, INC.",RED BLUFF,CA,96080,WELLS FARGO BANK NATL ASSOC,SD,541330,12-Jun-97,1997,84,5,1.0,0,0,1,0,0,N,,31-May-98,25000.0,0.0,P I F,0.0,25000.0,12500.0,-3.2659466,4.567333,12.5152025,2
163,1001344010,AUTOMOTIVE SPECIALTIES,GLEN GARDER,NJ,8826,"TD BANK, NATIONAL ASSOCIATION",NJ,811111,28-Feb-97,1997,240,6,2.0,0,0,1,0,0,N,,30-Jun-97,700000.0,0.0,P I F,0.0,700000.0,525000.0,-3.589401,-4.2264147,-2.4227586,3
164,1001345006,Todd Miller Concrete,Ignacio,CO,81137,WELLS FARGO BANK NATL ASSOC,SD,0,12-Jun-97,1997,84,3,1.0,0,0,1,0,0,N,,28-Feb-98,25000.0,0.0,P I F,0.0,25000.0,12500.0,-6.059424,-0.59110475,13.841805,2
165,1001355009,Edlin & Sons,Worcester,MA,1606,BANK OF AMERICA NATL ASSOC,NC,0,12-Jun-97,1997,12,2,1.0,0,0,1,0,0,N,,31-Oct-97,40000.0,0.0,P I F,0.0,40000.0,20000.0,-0.55795705,-5.907631,16.715225,2
166,1001364005,"PATRICIA E. MURPHY, D.D.S.",DEL MAR,CA,92014,WELLS FARGO BANK NATL ASSOC,SD,621210,28-Feb-97,1997,108,2,1.0,0,0,1,0,0,N,,31-Mar-97,112000.0,0.0,P I F,0.0,112000.0,84000.0,-3.1472232,5.6252465,11.203161,2
167,1001374008,THE LAGUNITAS BREWING COMPANY,PETALUMA,CA,94954,BANK OF AMERICA CALIFORNIA N.A,CA,422810,28-Feb-97,1997,102,10,1.0,0,0,1,0,0,N,,31-Jul-97,80000.0,0.0,P I F,0.0,80000.0,64000.0,-4.439291,4.365245,11.988837,2
168,1001375004,"King Kong Building Services, I",Denver,CO,80202,WELLS FARGO BANK NATL ASSOC,SD,0,13-Jun-97,1997,84,9,1.0,0,0,1,0,0,N,,31-Dec-02,25000.0,0.0,P I F,0.0,25000.0,12500.0,-6.035004,-0.6181795,13.888778,2
169,1001384000,PERFORMANCE SPECIALTIES INC,OREGON,WI,53575,MCFARLAND STATE BANK,WI,0,28-Feb-97,1997,180,1,1.0,0,0,1,0,N,N,,31-Aug-97,134200.0,0.0,P I F,0.0,135000.0,101250.0,-3.2731507,-1.6542383,12.789509,2
170,1001385007,Mill City Club,Lawrence,MA,1841,BANK OF AMERICA NATL ASSOC,NC,722410,16-Jun-97,1997,180,2,0.0,0,0,1,0,0,N,,30-Nov-97,70000.0,0.0,P I F,0.0,70000.0,35000.0,0.24435472,-0.26244262,19.320337,2
171,1001393007,FISCHER MERLIN INDUSTRIS INC,BOHEMIA,NY,11716,JPMORGAN CHASE BANK NATL ASSOC,NY,0,18-Jun-80,1980,10,22,2.0,0,0,0,0,N,N,10-Oct-89,12-Aug-80,125000.0,0.0,CHGOFF,7377.0,125000.0,112500.0,-15.796359,-2.7703404,1.3456669,0
172,1001395010,Rugby Manufacturing & Graphics,New Haven,CT,6530,BANK OF AMERICA NATL ASSOC,NC,541430,17-Jun-97,1997,12,1,1.0,0,0,1,0,0,N,,31-Oct-97,75000.0,0.0,P I F,0.0,75000.0,37500.0,4.004639,-1.2038834,16.534405,2
173,1001405000,NEEB Inc.,Salem,NH,3079,BANK OF AMERICA NATL ASSOC,RI,421810,18-Jun-97,1997,12,1,1.0,0,0,1,0,0,N,,30-Sep-98,100000.0,0.0,P I F,0.0,100000.0,50000.0,3.3672361,-2.0035062,16.855484,2
174,1001414007,SHIPPERS SUPPLY,LOVELAND,CO,80537,"COLORADO LENDING SOURCE, LTD.",CO,0,28-Feb-97,1997,240,6,1.0,6,4,1,0,N,N,,11-Feb-98,108000.0,0.0,P I F,0.0,108000.0,108000.0,-2.9152498,1.2169363,-0.89935267,3
175,1001415003,NAUTILUS DEVELOPMENT CORPORATI,WARWICK (RR NAME APPONAUG,RI,2889,BANK OF AMERICA NATL ASSOC,NC,0,19-Jun-97,1997,13,1,1.0,0,0,1,0,0,N,,31-Oct-98,20000.0,0.0,P I F,0.0,20000.0,10000.0,-0.38135952,-5.544467,16.482243,2
176,1001425006,Northeast Technical Consultant,Guilford (census name for Guil,CT,6437,BANK OF AMERICA NATL ASSOC,RI,0,20-Jun-97,1997,12,3,1.0,0,0,1,0,0,N,,31-Oct-97,20000.0,0.0,P I F,0.0,20000.0,10000.0,-0.48683158,-5.568615,16.491226,2
177,1001435009,"Scout Productions, Inc.",Boston,MA,2116,BANK OF AMERICA NATL ASSOC,NC,512110,20-Jun-97,1997,12,3,1.0,0,0,1,0,0,N,,30-Sep-97,25000.0,0.0,P I F,0.0,25000.0,12500.0,3.8480139,-1.3795755,16.050138,2
178,1001445001,"Sarni Cleaners of Boston, Inc.",Boston,MA,2114,BANK OF AMERICA NATL ASSOC,NC,812320,23-Jun-97,1997,60,40,1.0,0,0,1,0,0,N,,31-Jul-00,25000.0,0.0,P I F,0.0,25000.0,12500.0,4.3686686,1.2145312,15.716547,2
179,1001446008,Crown Coatings LLC,FISHERS (CORPORATE NAME FOR FI,IN,46037,"PNC BANK, NATIONAL ASSOCIATION",DE,332117,7-Feb-06,2006,90,72,2.0,1,3,1,1,0,N,,31-Mar-06,255000.0,0.0,P I F,0.0,331200.0,248400.0,-2.4841177,-6.342262,-9.423831,4
180,1001454008,WATERFRONT LIVING,LAKE OSWEGO,OR,97034,PACIFIC CONTINENTAL BANK,OR,454110,28-Feb-97,1997,120,1,2.0,0,0,1,0,0,N,,31-Mar-97,300000.0,0.0,P I F,0.0,300000.0,225000.0,-8.490648,3.1951973,-7.769687,0
181,1001455004,"Wildflower, Inc.",Walpole,MA,2081,BANK OF AMERICA NATL ASSOC,NC,453110,23-Jun-97,1997,60,4,1.0,0,0,1,0,0,N,,30-Sep-97,20000.0,0.0,P I F,0.0,20000.0,10000.0,2.3497028,-0.6398724,15.565146,2
182,1001464000,AMERICAN INDUSTRIAL CASTING,CRANSTON,RI,2910,BANK OF AMERICA NATL ASSOC,RI,331513,28-Feb-97,1997,96,55,1.0,0,0,1,0,N,N,,31-Jul-97,400000.0,0.0,P I F,0.0,400000.0,300000.0,-1.9247032,-8.826832,2.034153,3
183,1001474003,CHESTER MANUFACTURING COMPANY,TONAWANDA,NY,14150,MANUFACTURERS & TRADERS TR CO,NY,0,28-Feb-97,1997,240,9,2.0,0,0,1,0,N,N,,31-Mar-97,100000.0,0.0,P I F,0.0,100000.0,75000.0,-9.778317,-3.6177826,0.089635156,0
